province,city,pm25,pm10,so2,no2,co,o3,temp,rh,psfc,u,v
HongKong,KowloonCity,65.25440216064453,83.23796844482422,16.2210636138916,71.11306762695312,0.9221839904785156,61.9456901550293,286.98756408691406,45.697750091552734,102080.48,-1.7166748046875,-6.239709377288818
HongKong,SaiKung,62.50612258911133,84.1644515991211,15.514883995056152,46.56527328491211,0.9111629128456116,67.9494400024414,286.98756408691406,50.62466049194336,101825.51,-1.8307456970214844,-8.175921440124512
HongKong,TaiPo,75.51299285888672,101.76471710205078,19.679912567138672,82.99712371826172,1.1452443599700928,60.90745162963867,286.45025634765625,48.78439712524414,101411.4,-2.1582539081573486,-7.865142345428467
HongKong,YuenLong,115.12835693359375,151.71949768066406,32.48722839355469,91.3948471069335,1.7449134588241577,37.54481887817383,284.92596435546875,35.24847412109375,101408.85,-2.912877321243286,-6.67292594909668
上海|上海,上海|上海,97.43962042672294,135.68202318464006,52.071337018694194,86.6704190935407,1.3286487119538444,22.73050628389631,280.45032283238004,39.969855308532715,102084.13,7.970376082829067,1.0852720247847694
內蒙古自治區|内蒙古自治区,乌兰察布市,10.41133342072612,50.470776143425795,8.346961407876405,5.795972369611263,0.7223892482333496,52.805758937460475,262.9337282024446,60.216151518899885,85315.77,11.534636182863204,-2.17619487395907
內蒙古自治區|内蒙古自治区,乌海市,22.56580650806427,163.8716459274292,65.87327694892883,14.058003187179565,0.3642831891775131,57.47633457183838,266.50659561157227,40.3390851020813,86303.48,14.464290165901183,-5.49296361207962
內蒙古自治區|内蒙古自治区,兴安盟,4.568748448195496,5.096874138930949,2.980269551519456,1.9349326888720195,0.23913710958104792,49.50341899220536,262.4600402707976,60.312320724735415,93064.22,9.614328866082479,-3.493011256059011
內蒙古自治區|内蒙古自治区,包头市,10.834484866980848,37.626060628479905,9.10322752954631,5.989491427253032,0.5849055126309394,51.84147938366594,263.0379270356277,57.80896719570818,85271.53,10.95728692515143,-1.5879647514365356
內蒙古自治區|内蒙古自治区,呼伦贝尔市,3.5087853245078824,4.135758082437673,4.803754119780131,2.895977363262208,0.22831021508767238,38.154243355366724,255.35899809778823,78.24046766935889,91495.1,4.422585899165907,-2.0549191503197464
內蒙古自治區|内蒙古自治区,呼和浩特市,35.26668323867622,161.43928090238015,32.85131361840785,29.487735789397668,1.9626042441390021,39.31036326528966,265.00747645586387,48.935880200616246,86271.26,9.597906501813867,-2.2988315295770594
內蒙古自治區|内蒙古自治区,巴彦淖尔市,6.04076976594628,15.597229133427762,3.7209195418341348,1.8115482603596156,0.2941474122056499,53.99782879047328,264.8278651253987,51.3559959306024,87251.12,10.829295769034784,-0.27367201750795117
內蒙古自治區|内蒙古自治区,赤峰市,4.91221204977385,20.495154404047273,6.627109537574009,2.64464198372751,0.2747645352757414,52.88156447984785,264.6380353198626,51.58403103014562,90670.79,12.119710575722898,-3.699508907497709
內蒙古自治區|内蒙古自治区,通辽市,5.529309225965429,7.619913087950812,6.089469379407388,3.7560791461556047,0.23901899605989457,50.17860668323658,267.05939896195025,49.302994367811415,96375.61,10.198598155268916,-2.4039849477509656
內蒙古自治區|内蒙古自治区,鄂尔多斯市,11.10647138558425,55.91917341356154,17.118227199764995,8.718564605867709,0.3801374488836759,53.83278043672636,267.31695556640625,39.80045564824884,87078.75,11.154883210194576,-3.2946949487479475
內蒙古自治區|内蒙古自治区,锡林郭勒盟,1.0979865766860344,1.8911874026350073,1.2154416989635777,0.5649721363911757,0.18162499461625073,54.97766275766733,261.8918322094067,68.24180473121437,87875.805,11.343516031213708,-2.1472730669882654
內蒙古自治區|内蒙古自治区,阿拉善盟,5.205432087015883,9.888378120671923,4.850466796616527,1.7600176041789144,0.24162596751039273,59.48732109426338,267.72716078713677,36.88174858984546,87996.234,10.558584119137203,-3.1400970394253105
北京|北京,北京|北京,37.22633800767873,93.20561037978081,18.690249498576335,31.178440156048293,0.8254247609883139,39.260816861505376,273.41247349569244,29.87179719585262,97163.47,7.580343377100278,-3.5986314828469324
吉林,吉林市,28.64559470630083,59.5666211550353,28.417374470194833,20.01549964654641,0.6871296142945524,42.728404686099196,263.55649854316084,78.69591572245614,95605.195,5.87241699265652,6.073836373501137
吉林,四平市,25.571808103531126,52.96266416519407,29.76945942167252,19.416073125506205,0.6267976349308377,41.70047820560516,265.7580188569568,64.49649604918464,97931.31,7.769843078794933,3.391837934652964
吉林,延边朝鲜族自治州,39.727660646342265,48.486788460702606,21.747254573937617,20.153478983676795,0.7697161762702345,35.44050677135737,263.2785530475655,72.54463279801186,92532.97,7.148965385074567,4.2124863563086645
吉林,松原市,17.771545356633712,27.978508978473897,15.466324285585053,11.595233839385363,0.3887187248590041,39.35875096613047,264.4841526576451,68.88218513800173,98154.945,7.106466069513438,2.4206836538351313
吉林,白城市,10.128718779484432,11.09036974509557,4.641761925816536,4.490636175870895,0.27253173279265563,44.36237274805705,265.40113296508787,59.11851580937704,98245.95,7.909839228789012,-1.1832011864016143
吉林,白山市,25.595270227502894,32.665282402509526,15.163714632575894,15.550725830925835,0.42410990485438593,37.257978109665856,262.69613609784915,79.8355477227105,90790.055,6.314151604970296,5.328854847837378
吉林,辽源市,35.435444107055666,68.59493347167968,38.19860740661621,26.9002059173584,0.9157191014289856,35.7784001159668,265.439521484375,68.9532846069336,96128.11,8.181219577789307,4.618572254180908
吉林,通化市,42.47253462197124,64.21574722511181,27.72198455921118,25.889707261237547,0.9103629934614983,30.305029191832613,264.71413565373075,73.87063388548036,94441.625,5.6869690660117325,4.706672039584837
吉林,长春市,35.890287746985756,72.61700900395711,37.12775593996048,25.209525893131893,0.7016365065549811,37.784866988658905,263.92936611175537,76.49694975217183,97759.98,6.683464715878169,5.068218765159448
四川,乐山市,101.80266347921119,118.26332848027067,25.73427455830124,15.776461151410949,1.4844911222187978,41.28942813513414,277.2582334122568,59.16679763793945,89815.94,-0.6870894403161727,0.28636544498281097
四川,内江市,99.31184932163784,130.09022521972656,20.302525111607142,27.604480289277575,0.5917649567127228,27.229244595482236,281.05139886765255,53.34786133539109,97609.39,0.13733074565728506,-0.2096919823171837
