province,city,pm25,pm10,so2,no2,co,o3,temp,rh,psfc,u,v,time
上海|上海,上海|上海,28.760918903225807,45.1345474516129,11.717493712903226,22.35096864516129,0.5665547429032258,73.15837512903225,301.96496193548387,76.29604938709677,100536.43206451612,-2.144297109129032,1.9411990603225806,2013-08-01
中国香港,九龙城区,11.652679275806452,18.913429703225805,4.876015761290322,14.712212500000001,0.28665505290322585,50.1645184516129,301.7227080645161,80.23920212903225,100273.15722580644,-1.4551235859677418,2.6326853767741936,2013-08-01
中国香港,元朗,16.164422267741934,28.00930330645161,7.299071077419354,29.20823703225806,0.561255515483871,40.27899948387097,300.91771967741937,84.44474351612904,99623.28074193548,-1.7783517169354839,2.9454744132258064,2013-08-01
中国香港,大埔区,14.539666958064515,25.91851391935484,5.237879593548388,28.073336483870968,0.49787481064516126,41.01293132258065,300.8041861290323,86.10060706451613,99645.037,-2.0163163196774194,2.2887845009677417,2013-08-01
中国香港,西貢,13.136580896774193,23.304794122580645,4.302596577419355,24.35087650967742,0.41243607548387096,41.80287312903226,300.94450548387096,86.84201270967742,100046.88503225805,-1.9075597441935483,3.401055616129032,2013-08-01
內蒙古自治區|内蒙古自治区,乌兰察布市,25.09464743548387,34.300934332258066,6.6496207322580645,7.367867783870968,0.3144011187096774,69.21911051612904,293.91695967741936,44.75312038709677,85535.1254516129,2.465580910645161,0.9743752003225806,2013-08-01
內蒙古自治區|内蒙古自治区,乌海市,26.5283535483871,36.094529032258066,24.78672141935484,20.274467241935483,0.31302468677419354,52.98536983870967,296.52343903225807,39.17388019354839,85686.6268064516,-0.2910943938709677,1.0871703993548387,2013-08-01
內蒙古自治區|内蒙古自治区,兴安盟,14.69532797419355,15.576007216129032,4.294266909677419,2.2269322838709678,0.2083681164516129,60.88372419354839,292.742454516129,63.67000119354839,93917.50019354839,2.44799892216129,-1.2302815206451614,2013-08-01
內蒙古自治區|内蒙古自治区,包头市,26.26566135483871,37.46879361290323,10.903865593548387,10.373929145161291,0.2803930335483871,65.05880854838709,294.51452419354837,40.21146422580645,85252.15067741935,1.4874914258064518,1.1682697451612902,2013-08-01
內蒙古自治區|内蒙古自治区,呼伦贝尔市,15.467585103225806,16.04704263548387,3.1657857032258065,1.5820354612903227,0.2050741741935484,59.831744709677416,289.3109012903226,73.6152450967742,92628.80474193548,0.588421294516129,-1.6529683029032258,2013-08-01
內蒙古自治區|内蒙古自治区,呼和浩特市,32.33342687096774,70.05185264516129,12.413338516129032,21.890485677419356,0.568446074516129,64.55133716129032,294.3797706451613,48.83421964516129,86217.48183870967,0.66341706,1.1163272432258065,2013-08-01
內蒙古自治區|内蒙古自治区,巴彦淖尔市,22.211754216129034,23.781985677419353,6.756232116129032,4.282654522580645,0.17170575290322582,70.43886809677419,296.5869580645161,32.75050238709677,86780.11658064516,0.6846161862580645,0.8885272645161291,2013-08-01
內蒙古自治區|内蒙古自治区,赤峰市,21.832187032258066,24.540657090322583,7.927820348387097,3.874518041935484,0.24104165258064517,66.5474545483871,294.53751193548385,55.301368,91212.23303225807,2.9830939907419354,-0.005289481612903228,2013-08-01
內蒙古自治區|内蒙古自治区,通辽市,22.130466683870967,25.3341124483871,8.943728203225808,5.217120303225807,0.2593529177419355,65.12788761290322,296.335705483871,58.16909977419355,96636.25832258064,2.0189452301290323,0.39767562999999995,2013-08-01
內蒙古自治區|内蒙古自治区,鄂尔多斯市,26.69553822580645,35.55168435483871,12.543010270967741,7.793839512903226,0.29887508032258064,75.31215877419355,296.7969080645161,42.445966580645155,86526.16587096774,0.2684027754838709,1.5988861351612902,2013-08-01
內蒙古自治區|内蒙古自治区,锡林郭勒盟,16.457362909677418,17.415002106451613,4.051048305483871,1.753370254516129,0.17651637967741937,63.12388667741935,293.16104774193553,51.06127312903226,88389.49293548387,2.340391962419355,0.155371015967742,2013-08-01
內蒙古自治區|内蒙古自治区,阿拉善盟,21.724501806451613,23.102058548387095,3.75821775483871,2.4522324419354837,0.15267514967741935,72.49466077419355,297.5251270967742,32.34633580645161,86942.87241935484,-0.10293566138709678,-0.46011255464516126,2013-08-01
北京|北京,北京|北京,51.680390751612904,75.55980612903225,9.062927677419355,21.00309885483871,0.7289463003225807,82.25623490322582,298.79391129032257,57.656080548387095,96692.34032258064,0.4644124246774194,0.1549325493548387,2013-08-01
吉林,吉林市,32.12823964516129,41.384448258064516,8.863623158064517,6.28312735483871,0.3421486993548387,78.69955106451613,293.71545838709676,80.72979877419355,96156.53161290323,1.5829799979999999,2.662486849354839,2013-08-01
吉林,四平市,32.116866838709676,51.17385538709678,7.048883916129032,9.289114116129033,0.4619309167741935,74.12943174193549,295.62414096774194,73.42773580645161,98191.09735483871,1.7262427067741937,2.6902638548387094,2013-08-01
吉林,延边朝鲜族自治州,27.743259741935486,29.668553483870966,8.237300932258064,3.8854974387096775,0.2430802835483871,79.45140603225806,292.4256861290323,80.14423825806452,93390.23919354839,2.58253838516129,1.13600377,2013-08-01
吉林,松原市,25.542675709677418,36.51111612903225,7.972696000000001,7.553426516129033,0.3502990741935484,66.14554867741936,295.7266974193549,66.99814096774195,98536.05141935484,1.7149297538709678,1.910033658064516,2013-08-01
吉林,白城市,18.840980177419357,20.734824567741935,6.688153458064516,4.0191374419354835,0.23978435741935483,63.532432,296.1698164516129,59.38113416129032,98604.13477419355,1.818039488548387,0.12754807935483872,2013-08-01
吉林,白山市,31.802265709677418,35.188350516129034,10.6477388,5.535741932258065,0.2688746296774194,79.99707574193549,292.0503541935484,82.54321019354839,91649.28125806451,2.128636975967742,2.44660848516129,2013-08-01
