province,city,pm25,pm10,so2,no2,co,o3,temp,rh,psfc,u,v,time
上海|上海,上海|上海,55.782483774193544,81.4388310967742,20.709610822580647,45.80888822580645,0.7726409822580645,62.24058848387097,283.1158816129032,74.29216880645161,101962.15529032257,-1.5775291687096773,-1.0862034076451612,2013-03-01
中国香港,九龙城区,24.469364193548387,32.79383141935484,5.185974606451613,21.61626019354839,0.4179528012903226,70.92262774193549,294.04680322580646,80.53758958064516,101501.73532258064,-3.5696188806451614,0.0008017329451613035,2013-03-01
中国香港,元朗,33.19906441935483,46.96400648387097,9.026757287096773,43.483073322580644,0.7079445561290323,53.327240193548384,293.28625967741937,81.58267603225806,100826.68183870969,-4.097051468064516,0.6324259709677419,2013-03-01
中国香港,大埔区,30.569609645161293,43.392157741935485,6.336572183870968,40.262920032258066,0.6093947696774193,57.07793932258065,292.9524606451613,86.63797183870967,100849.08019354839,-4.477885532774193,-0.12441003483870966,2013-03-01
中国香港,西貢,27.91451864516129,38.61243958064516,5.381842061290322,32.60490591935484,0.5080997680645161,63.04136841935484,293.15834806451613,86.67946587096775,101264.87351612902,-4.564918184516129,0.04742442580645161,2013-03-01
內蒙古自治區|内蒙古自治区,乌兰察布市,23.77851926451613,42.05506109677419,13.777579622580644,7.758727309677419,0.42512290806451614,58.48779022580646,272.0038287096774,40.95253180645161,85782.05338709676,4.7081290535483875,-1.0864880929032257,2013-03-01
內蒙古自治區|内蒙古自治区,乌海市,38.73143270967742,90.81875667741936,61.45296396774194,30.29724970967742,0.64878748,44.08143035483871,278.2101096774193,27.26143187096774,86155.91338709678,1.892074730967742,-0.8083249967741934,2013-03-01
內蒙古自治區|内蒙古自治区,兴安盟,4.485769516129032,5.149405632258064,3.345755164516129,2.1477174032258066,0.19875375161290323,64.86448516129032,262.5596006451613,61.10155725806452,94694.40309677419,6.081448449032258,-3.3140060777419356,2013-03-01
內蒙古自治區|内蒙古自治区,包头市,25.30729928709677,40.67792332258065,25.057336551612906,10.506994958064515,0.4727629887096774,53.683335354838704,273.3026929032258,36.37576096774193,85550.17103225806,3.513118100645161,-0.7603995309677419,2013-03-01
內蒙古自治區|内蒙古自治区,呼伦贝尔市,2.2920549625806452,2.704923600645161,3.1148572387096776,1.765048879032258,0.18963267548387097,66.05234883870968,257.5874541935484,74.48567361290323,93095.24645161291,4.817764264516129,-2.2823285690322583,2013-03-01
內蒙古自治區|内蒙古自治区,呼和浩特市,40.06961403225806,108.34308503225806,34.9738785483871,17.705016954838708,0.8372425912903226,46.75764680645162,274.86084870967744,36.64008364516129,86537.13477419355,2.901903413548387,-0.91121859,2013-03-01
內蒙古自治區|内蒙古自治区,巴彦淖尔市,19.075723290322582,20.810316529032256,9.12615073548387,4.378175440645161,0.21590648709677418,54.989110741935484,275.60312967741936,30.705862903225807,87283.89590322581,2.535510090967742,-0.7269601301806452,2013-03-01
內蒙古自治區|内蒙古自治区,赤峰市,13.168462735483873,16.273618522580644,7.353397867741935,5.053895896774194,0.26473653290322585,63.32253448387097,266.83834,55.936109838709676,91848.7350967742,4.806962092903226,-2.679463631870968,2013-03-01
內蒙古自治區|内蒙古自治区,通辽市,12.537816606451612,15.399493883870967,8.174964177419355,5.540222196774193,0.27062637290322583,60.663743548387096,267.4882367741936,52.894231387096774,97803.18083870968,4.35360319516129,-2.799380788064516,2013-03-01
內蒙古自治區|内蒙古自治区,鄂尔多斯市,33.45868956451613,48.62363993548387,19.714669387096777,10.864743132258065,0.3290708251612903,50.99922835483871,278.15098677419354,30.48162512903226,87001.29183870967,2.669430723225806,-0.8420006606774193,2013-03-01
內蒙古自治區|内蒙古自治区,锡林郭勒盟,7.854330647096774,8.525555761290322,2.6914481912903225,1.795210443870968,0.18713686387096773,65.50214429032259,264.91638419354837,60.61877087096774,88836.33093548387,4.03647049,-0.9954752538580645,2013-03-01
內蒙古自治區|内蒙古自治区,阿拉善盟,21.81078043548387,25.871092270967743,3.9317530612903226,2.14754163516129,0.18746248387096773,58.726088322580644,279.0932064516129,27.307990548387096,87588.82922580646,2.464055612912903,-1.5075394219354838,2013-03-01
北京|北京,北京|北京,80.33869529032258,106.65393832258066,31.633022806451613,46.54154506451613,1.1952876851612904,42.69527429032258,276.5212370967742,40.40208977419355,97868.70058064516,0.39617365516129033,-0.35997923961290323,2013-03-01
吉林,吉林市,32.58847370967742,45.11983561290322,13.96223813548387,14.911604500000001,0.5610029819354839,62.15345622580645,263.9719509677419,79.17751158064517,97028.82164516128,4.146415360967742,1.7612030241935486,2013-03-01
吉林,四平市,29.87984462580645,45.431398645161295,12.852187277419356,13.51188005483871,0.5872986861290322,70.21397909677418,266.1333458064516,68.84306232258065,99413.6765483871,3.3718407948387097,0.04945359096774194,2013-03-01
吉林,延边朝鲜族自治州,22.593509258064515,24.568355258064518,9.082641496774194,8.829026203225807,0.305713705483871,57.32903938709678,264.2882380645161,71.52117719354838,93769.87787096774,7.022806818709678,0.29762889064516124,2013-03-01
吉林,松原市,23.38391753548387,33.5736714032258,10.158882296774195,13.786015938709678,0.4510034816129032,60.83164593548388,264.46977064516125,70.61271651612904,99798.85822580646,4.061405417419355,-0.7321528135483871,2013-03-01
吉林,白城市,12.899578522580645,15.111842777419353,5.766778106451613,5.2868536225806455,0.26290825,60.35436635483871,265.27145193548387,60.904900870967744,99939.61941935484,3.9945293293548385,-2.233975956032258,2013-03-01
吉林,白山市,25.34567829032258,28.959913419354837,11.752336503225807,10.80104043548387,0.3515901606451613,56.73549993548387,264.1524412903226,75.93391064516129,91992.34619354838,4.192209450322581,1.7646941722464515,2013-03-01
吉林,辽源市,34.89874625806451,50.419997483870965,15.486090825806452,14.365242061290322,0.6535158748387097,65.53232793548388,265.8248851612903,73.31272335483871,97500.5441935484,4.0066324903225805,0.9256341123548387,2013-03-01
吉林,通化市,31.718212048387095,38.53970083870968,13.551149080645162,12.426187564516129,0.4453747606451613,55.62837864516129,266.0350216129032,75.01874170967741,95669.66006451612,2.621800888870968,1.1614356912903225,2013-03-01
吉林,长春市,35.146067483870965,56.761554193548385,16.224424322580646,21.356476080645162,0.6933209051612903,66.15939232258064,263.81279903225806,77.10063393548387,99337.78506451612,4.309530520645161,0.5901629038709677,2013-03-01
四川,乐山市,68.71038422580645,98.741944,22.31067622580645,13.555903012903226,0.5121234832258065,77.98705251612904,287.2866593548387,49.66326870967742,89120.63867741935,-0.21392064303225808,-1.8424019477096774,2013-03-01
四川,内江市,85.27157425806452,143.0098998064516,21.369083112903226,21.28872533870968,0.8281447596774193,59.722502322580645,291.51584935483874,45.89400651612904,96536.73658064516,-1.5853156368064516,-2.3213784751612905,2013-03-01
四川,凉山彝族自治州,28.477765064516127,31.856489774193548,7.586384329032258,2.565628477419355,0.2749893506451613,84.55511206451612,281.20249838709674,51.147246612903224,73985.07387096774,3.021897260645161,1.2292492723870967,2013-03-01
四川,南充市,59.50855,79.91332161290322,20.061048387096776,10.109997693548387,0.5613830351612904,63.410775225806454,290.00253290322576,45.32280974193549,96643.31864516129,-3.4095342741935486,-0.5933695310967741,2013-03-01
四川,宜宾市,69.06652658064516,82.81029435483872,29.782551387096774,11.4025773,0.5617249777419354,66.67805167741935,291.4925493548387,46.19286180645162,94946.80738709678,0.6837860368709677,-2.1205680851612905,2013-03-01
四川,巴中市,48.49766935483871,52.491649161290326,16.545630022580646,5.492341270967741,0.3712039729032258,69.36695335483871,286.81154870967737,43.65453325806452,92411.16074193548,-3.3936471,-0.8075655933548387,2013-03-01
四川,广元市,49.942756709677425,55.925634709677425,16.431575038709678,6.043409009677419,0.37059390322580643,69.22143751612903,286.7425258064516,42.79050451612903,91519.41241935485,-1.897829416451613,-0.15403812183870974,2013-03-01
四川,广安市,61.07858480645161,103.23468887096773,21.963670532258064,12.725188290322581,0.7519350303225807,55.09013667741936,290.5790822580645,51.27864480645162,96603.85048387098,-3.04466920483871,0.5933484058064517,2013-03-01
四川,德阳市,83.8856599032258,157.08235077419354,19.001219241935484,24.592525967741935,0.6795994274193549,71.32415187096774,287.51423322580644,46.47262225806452,91793.47780645161,-1.4428744608387096,-1.0043878976129033,2013-03-01
四川,成都市,101.56954929032257,198.5564113548387,23.678091387096774,37.99476964516129,0.8517801732258065,73.55772487096775,289.03321322580643,44.90384522580645,93576.93145161291,-1.346220896451613,-1.69041244,2013-03-01
四川,攀枝花市,30.719789645161292,35.745253322580645,11.417453812903226,5.721514061290322,0.3265025209677419,84.41396206451613,288.4608735483871,38.3152234516129,81381.86887096774,2.922791901064516,1.578659295483871,2013-03-01
四川,泸州市,73.51352403225806,99.41191612903226,26.569282129032256,12.4871905,0.696249985483871,61.67411361290323,290.64154677419356,52.98645090322581,93370.13067741935,0.14654048922580645,0.800277394516129,2013-03-01
四川,甘孜藏族自治州,8.647547841935484,9.456114512903227,1.2317641,0.6898094206451613,0.14664244258064515,89.49406390322581,270.41934645161285,51.99565338709677,61065.51961290323,3.7024135803225806,0.559014363967742,2013-03-01
四川,眉山市,94.888329,170.37621683870967,22.39806491935484,29.835377387096774,0.7519440577419354,75.27363180645162,289.81394870967745,45.45660687096775,94192.02203225807,-0.9992316691612904,-1.823933945483871,2013-03-01
四川,绵阳市,58.71338032258065,84.48751322580645,15.190779532258066,10.622913638709678,0.4486302441935484,72.47474541935483,285.0851961290322,47.661009387096776,88049.946,-1.334363667483871,-0.31011039677419355,2013-03-01
四川,自贡市,84.73710783870968,131.47065429032259,25.933617645161288,20.599342225806453,0.755900354516129,63.37543438709677,291.84142032258063,44.644464870967745,96461.06987096775,-1.144578267419355,-2.770509451935484,2013-03-01
四川,资阳市,82.96070509677419,149.54555454838712,17.922566016129032,21.381496177419354,0.7800582419354839,64.12709803225806,290.93059064516126,45.60775906451613,96622.83506451613,-2.3178054648387096,-2.09089862483871,2013-03-01
四川,达州市,51.77473287096774,63.084167903225804,20.202470451612903,8.281021919354838,0.4621280822580645,65.94071683870968,287.9219164516129,48.217358258064515,93986.88122580646,-3.623264313548387,0.12605592232258064,2013-03-01
四川,遂宁市,71.22902838709678,119.32110693548387,17.58838714516129,15.043448270967742,0.724898814516129,63.29768070967742,290.7728351612903,45.88195725806451,97016.3635483871,-2.954952612612903,-1.4033337077419354,2013-03-01
四川,阿坝藏族羌族自治州,19.102253732258063,24.689765387096774,3.544072880645161,1.8874771161290322,0.1961943577419355,84.21747548387097,273.3618148387097,47.76509264516129,65687.43732258065,1.7114810900967743,0.3215249893548387,2013-03-01
四川,雅安市,54.32065722580645,78.55587058064516,13.251834629032258,6.970103858064516,0.3933697048387097,87.00857196774193,280.99932322580645,60.19150964516129,79786.524,-0.521482197,-0.3831901856967742,2013-03-01
