province,city,pm25,pm10,so2,no2,co,o3,temp,rh,psfc,u,v,time
上海|上海,上海|上海,52.779969032258066,62.39762774193549,13.986129867741935,31.519498967741935,0.6614358164516129,83.70869009677419,291.95453258064515,81.30210132258065,101083.77696774194,-2.8861781923870966,1.7819834658064517,2013-05-01
中国香港,九龙城区,13.007366116129033,18.52616340322581,4.6574330290322585,14.40518359032258,0.26191196309677417,54.364529677419355,298.9515522580645,87.02087274193548,100758.48267741935,-0.7346219481935484,2.370730822612903,2013-05-01
中国香港,元朗,19.351693516129032,27.332147548387095,8.09833106451613,29.83404051612903,0.5294771770967741,43.685557,298.06262870967737,91.53205183870968,100098.5254516129,-0.9878822832258065,3.000660520645161,2013-05-01
中国香港,大埔区,17.276615316129032,25.597051161290324,5.853011729032258,29.498766290322582,0.4712518522580645,43.65219403225806,297.9382387096774,92.58714903225805,100118.49196774194,-1.044336852903226,2.1231354806451614,2013-05-01
中国香港,西貢,15.060281248387096,22.61589230967742,4.586516796774194,26.113879419354838,0.38728482612903226,44.56281835483871,297.9455770967742,93.91131187096775,100524.90396774194,-1.2174953027096773,2.8192560977419356,2013-05-01
內蒙古自治區|内蒙古自治区,乌兰察布市,56.470430822580646,76.53166103225806,10.099736274193548,6.162936848387097,0.4984967619354839,75.27256222580645,288.6085225806452,28.969155338709676,85574.12854838709,3.2973413983870965,0.581472002483871,2013-05-01
內蒙古自治區|内蒙古自治区,乌海市,45.40727583870968,63.29065025806452,29.415302032258065,25.34029216129032,0.382231524516129,66.14809880645161,290.890934516129,27.433067967741938,85865.65725806452,1.4068943333419355,0.33910529603225803,2013-05-01
內蒙古自治區|内蒙古自治区,兴安盟,19.939398693548387,20.74906254516129,3.5503830032258064,1.9385429512903225,0.18576765645161292,67.43150796774192,288.6726403225806,43.9355475483871,93977.76680645162,2.9976355308387097,-0.007476436129032267,2013-05-01
內蒙古自治區|内蒙古自治区,包头市,53.62360290322581,69.00723167741936,13.452715532258065,8.702057093548387,0.588403520967742,71.25337096774193,289.00750129032264,27.684123838709677,85315.27180645161,3.190577233548387,0.5128841311612904,2013-05-01
內蒙古自治區|内蒙古自治区,呼伦贝尔市,13.978980109677419,14.725668474193547,2.4969311032258066,1.2559102258064516,0.17452781612903226,65.06448770967742,284.89275000000004,57.09861825806452,92582.14296774194,1.402140425032258,-0.5996175261290323,2013-05-01
內蒙古自治區|内蒙古自治区,呼和浩特市,50.40779561290323,128.43855532258064,21.850542112903227,15.120630580645162,1.7067249225806453,67.22765196774193,289.75520741935486,30.492535193548388,86286.57667741935,2.156236885935484,0.346133235483871,2013-05-01
內蒙古自治區|内蒙古自治区,巴彦淖尔市,47.884227483870966,48.97057874193548,5.562964965806452,2.951658275483871,0.1737225051612903,75.74036919354839,290.7313690322581,23.862874612903223,86925.35425806452,2.8583608691935485,0.23108755232258069,2013-05-01
內蒙古自治區|内蒙古自治区,赤峰市,40.06664643225806,43.226389790322585,6.690221222580646,4.045957483870968,0.2331563893548387,73.04150574193548,289.38160612903226,37.74091532258064,91300.33703225806,3.8175693577419354,0.3780066967741935,2013-05-01
內蒙古自治區|内蒙古自治区,通辽市,30.035939693548386,33.45404080645161,7.459115532258065,5.111745351612903,0.2412727164516129,69.47760777419354,291.1010638709678,41.024554161290325,96830.00822580645,2.692464640322581,1.6045927041935486,2013-05-01
內蒙古自治區|内蒙古自治区,鄂尔多斯市,48.34628564516129,58.21960616129032,12.674419706451612,7.580300564516129,0.3470869661290322,75.37423429032258,291.22214935483873,29.777182032258064,86690.55793548387,1.9256696338709678,0.433939744516129,2013-05-01
內蒙古自治區|内蒙古自治区,锡林郭勒盟,51.23762145161291,52.51019090967742,3.84510492,1.6661817929032257,0.18270930322580645,73.01199522580646,288.3386858064516,32.0350530483871,88418.78374193549,3.4456583303225807,0.5865907887096775,2013-05-01
